ranking_id,player,gender,rating,n_events,season_id,is_finals,elim_idx_in_season
41,Adam Larson,M,0.016149610827464005,16,s05_battle_of_the_seasons,False,41
41,Chadwick Pelletier,M,-0.9408463559750284,10,s05_battle_of_the_seasons,False,41
41,Dan Setzler,M,0.5391951970162187,32,s05_battle_of_the_seasons,False,41
41,Danny Roberts,M,0.33950623443945793,27,s05_battle_of_the_seasons,False,41
41,Jon Brennan,M,-0.7031534240327315,8,s05_battle_of_the_seasons,False,41
41,Mike Mizanin,M,0.5609743418248089,32,s05_battle_of_the_seasons,False,41
41,Norman Korpi,M,0.25222777643423955,25,s05_battle_of_the_seasons,False,41
41,Stephen Williams,M,0.03678930243130555,19,s05_battle_of_the_seasons,False,41
41,Theo von Kurnatowski,M,-0.0776110195136031,43,s05_battle_of_the_seasons,False,41
41,Timmy Beggy,M,-0.03938127427920813,18,s05_battle_of_the_seasons,False,41
41,Yes Duffy,M,0.016149610827075875,16,s05_battle_of_the_seasons,False,41
41,Becky Blasband,F,0.2994837074239153,28,s05_battle_of_the_seasons,False,41
41,Beth Stolarczyk,F,-0.6524244402107688,9,s05_battle_of_the_seasons,False,41
41,Coral Smith,F,0.5753133858913798,39,s05_battle_of_the_seasons,False,41
41,Elka Walker,F,0.3580765134084814,22,s05_battle_of_the_seasons,False,41
41,Emily Bailey,F,0.04648625415302825,20,s05_battle_of_the_seasons,False,41
41,Flora Alekseyeva,F,-0.6708174518306065,15,s05_battle_of_the_seasons,False,41
41,Holly Brentson,F,-0.011584497501268809,52,s05_battle_of_the_seasons,False,41
41,Holly Shand,F,-0.8400480696371918,17,s05_battle_of_the_seasons,False,41
41,Jisela Delgado,F,0.06227396031811325,17,s05_battle_of_the_seasons,False,41
41,Kelley Limp,F,0.38542577897766467,31,s05_battle_of_the_seasons,False,41
41,Lindsay Brien,F,-0.2028198329021481,23,s05_battle_of_the_seasons,False,41
41,Tara McDaniel,F,0.5883607315909621,38,s05_battle_of_the_seasons,False,41
41,Veronica Portillo,F,0.06227396031843858,17,s05_battle_of_the_seasons,False,41
56,Adam Larson,M,-0.39942237599970815,16,s06_battle_of_the_sexes,False,15
56,Antoine de Bouverie,M,0.5405093426080859,47,s06_battle_of_the_sexes,False,15
56,Blair Herter,M,0.7027110068174157,64,s06_battle_of_the_sexes,False,15
56,Chadwick Pelletier,M,-1.3564183428021814,10,s06_battle_of_the_sexes,False,15
56,Colin Mortensen,M,0.6986477073378593,50,s06_battle_of_the_sexes,False,15
56,Dan Renzi,M,0.2088609438995114,43,s06_battle_of_the_sexes,False,15
56,Dan Setzler,M,0.12362321018898412,32,s06_battle_of_the_sexes,False,15
56,Danny Roberts,M,-0.07606575238800249,27,s06_battle_of_the_sexes,False,15
56,David Broom,M,-0.27469645665488635,9,s06_battle_of_the_sexes,False,15
56,David Edwards,M,-0.3994223760017612,23,s06_battle_of_the_sexes,False,15
56,Eric Jones,M,-0.3994223760017608,23,s06_battle_of_the_sexes,False,15
56,Eric Nies,M,0.13880964710699747,34,s06_battle_of_the_sexes,False,15
56,Jake Bronstein,M,0.2535363539301404,37,s06_battle_of_the_sexes,False,15
56,James Orlando,M,0.5446550968753878,52,s06_battle_of_the_sexes,False,15
56,Jamie Murray,M,0.7786849386286386,64,s06_battle_of_the_sexes,False,15
56,Jon Brennan,M,-1.1187254108600377,8,s06_battle_of_the_sexes,False,15
56,Laterrian Wallace,M,-0.39942237600176145,23,s06_battle_of_the_sexes,False,15
56,Mark Long,M,0.7831171996399917,38,s06_battle_of_the_sexes,False,15
56,Mike Mizanin,M,0.14540235499757234,32,s06_battle_of_the_sexes,False,15
56,Norman Korpi,M,-0.16334421039296163,25,s06_battle_of_the_sexes,False,15
56,Puck Rainey,M,0.4851378263542985,52,s06_battle_of_the_sexes,False,15
56,Shane Landrum,M,0.7087563609625408,60,s06_battle_of_the_sexes,False,15
56,Stephen Williams,M,-0.37878268439588747,19,s06_battle_of_the_sexes,False,15
56,Syrus Yarbrough,M,-0.31038246264372776,17,s06_battle_of_the_sexes,False,15
