ranking_id,player,gender,rating,n_events,season_id,is_finals,elim_idx_in_season
1,Norman Korpi,M,0.8181818181817965,11,s05_battle_of_the_seasons,False,1
1,Theo von Kurnatowski,M,0.8181818181815522,11,s05_battle_of_the_seasons,False,1
1,Becky Blasband,F,0.8461538461538378,13,s05_battle_of_the_seasons,False,1
1,Holly Brentson,F,0.8461538461537289,13,s05_battle_of_the_seasons,False,1
2,Dan Setzler,M,0.6393386426380715,13,s05_battle_of_the_seasons,False,2
2,Norman Korpi,M,0.6333457802045664,13,s05_battle_of_the_seasons,False,2
2,Stephen Williams,M,0.6393386426380724,13,s05_battle_of_the_seasons,False,2
2,Theo von Kurnatowski,M,0.6333457802044417,13,s05_battle_of_the_seasons,False,2
2,Becky Blasband,F,0.6845260043774102,15,s05_battle_of_the_seasons,False,2
2,Holly Brentson,F,0.6845260043769906,15,s05_battle_of_the_seasons,False,2
2,Lindsay Brien,F,0.7010236300156976,14,s05_battle_of_the_seasons,False,2
2,Tara McDaniel,F,0.7010236300156969,14,s05_battle_of_the_seasons,False,2
3,Adam Larson,M,-0.5440565192440316,6,s05_battle_of_the_seasons,False,3
3,Dan Setzler,M,0.4485783489375391,15,s05_battle_of_the_seasons,False,3
3,Danny Roberts,M,0.4768638781528881,14,s05_battle_of_the_seasons,False,3
3,Jon Brennan,M,-0.5440565192440006,6,s05_battle_of_the_seasons,False,3
3,Mike Mizanin,M,0.4768638781528882,14,s05_battle_of_the_seasons,False,3
3,Norman Korpi,M,0.4404021835480755,15,s05_battle_of_the_seasons,False,3
3,Stephen Williams,M,0.44857834893753923,15,s05_battle_of_the_seasons,False,3
3,Theo von Kurnatowski,M,0.4404021835480687,15,s05_battle_of_the_seasons,False,3
3,Timmy Beggy,M,-0.544056519244018,6,s05_battle_of_the_seasons,False,3
3,Yes Duffy,M,-0.544056519244019,6,s05_battle_of_the_seasons,False,3
3,Becky Blasband,F,0.4893020459904965,17,s05_battle_of_the_seasons,False,3
3,Coral Smith,F,0.5210784198466459,16,s05_battle_of_the_seasons,False,3
3,Elka Walker,F,0.6744336999491997,7,s05_battle_of_the_seasons,False,3
3,Emily Bailey,F,-0.5605856869221514,6,s05_battle_of_the_seasons,False,3
3,Flora Alekseyeva,F,-0.5605856869221516,6,s05_battle_of_the_seasons,False,3
3,Holly Brentson,F,0.48930204599125804,17,s05_battle_of_the_seasons,False,3
3,Holly Shand,F,-0.5605856869221508,6,s05_battle_of_the_seasons,False,3
3,Jisela Delgado,F,-0.5605856869221508,6,s05_battle_of_the_seasons,False,3
3,Kelley Limp,F,0.5210784198466688,16,s05_battle_of_the_seasons,False,3
3,Lindsay Brien,F,0.10529124082866671,17,s05_battle_of_the_seasons,False,3
3,Tara McDaniel,F,0.5131405161668536,16,s05_battle_of_the_seasons,False,3
3,Veronica Portillo,F,-0.5605856869221504,6,s05_battle_of_the_seasons,False,3
4,Adam Larson,M,-0.5126471461541655,8,s05_battle_of_the_seasons,False,4
4,Dan Setzler,M,0.34872724937065036,17,s05_battle_of_the_seasons,False,4
4,Danny Roberts,M,0.3747730133751021,16,s05_battle_of_the_seasons,False,4
4,Jon Brennan,M,-0.5126471461555175,8,s05_battle_of_the_seasons,False,4
4,Mike Mizanin,M,0.6252645247364645,24,s05_battle_of_the_seasons,False,4
4,Norman Korpi,M,0.3399867035260584,17,s05_battle_of_the_seasons,False,4
4,Stephen Williams,M,0.3487272493706511,17,s05_battle_of_the_seasons,False,4
4,Theo von Kurnatowski,M,0.6035787194651845,25,s05_battle_of_the_seasons,False,4
4,Timmy Beggy,M,-0.5126471461539955,8,s05_battle_of_the_seasons,False,4
4,Yes Duffy,M,-0.5126471461539952,8,s05_battle_of_the_seasons,False,4
4,Becky Blasband,F,0.3922826360099516,19,s05_battle_of_the_seasons,False,4
4,Coral Smith,F,0.6514965009267749,27,s05_battle_of_the_seasons,False,4
4,Elka Walker,F,0.51799507967893,10,s05_battle_of_the_seasons,False,4
4,Emily Bailey,F,-0.5184748962463446,8,s05_battle_of_the_seasons,False,4
4,Flora Alekseyeva,F,-0.4936219710886151,9,s05_battle_of_the_seasons,False,4
4,Holly Brentson,F,0.6347914881093096,28,s05_battle_of_the_seasons,False,4
4,Holly Shand,F,-0.5184748962463451,8,s05_battle_of_the_seasons,False,4
4,Jisela Delgado,F,-0.5184748962463449,8,s05_battle_of_the_seasons,False,4
4,Kelley Limp,F,0.42032923404874295,18,s05_battle_of_the_seasons,False,4
4,Lindsay Brien,F,0.025366205372730936,17,s05_battle_of_the_seasons,False,4
4,Tara McDaniel,F,0.41172334986727316,18,s05_battle_of_the_seasons,False,4
4,Veronica Portillo,F,-0.5184748962463452,8,s05_battle_of_the_seasons,False,4
5,Adam Larson,M,-0.49824602190927075,10,s05_battle_of_the_seasons,False,5
5,Dan Setzler,M,0.5374172215193828,27,s05_battle_of_the_seasons,False,5
5,Danny Roberts,M,0.2871054633510832,18,s05_battle_of_the_seasons,False,5
5,Jon Brennan,M,-0.49824602190999523,10,s05_battle_of_the_seasons,False,5
5,Mike Mizanin,M,0.5493693950021147,26,s05_battle_of_the_seasons,False,5
5,Norman Korpi,M,0.2564995641084801,19,s05_battle_of_the_seasons,False,5
5,Stephen Williams,M,0.2655238180668986,19,s05_battle_of_the_seasons,False,5
5,Theo von Kurnatowski,M,0.6660550051054547,35,s05_battle_of_the_seasons,False,5
5,Timmy Beggy,M,-0.4982460219092032,10,s05_battle_of_the_seasons,False,5
5,Yes Duffy,M,-0.4982460219092027,10,s05_battle_of_the_seasons,False,5
5,Becky Blasband,F,0.3098451515571998,21,s05_battle_of_the_seasons,False,5
5,Coral Smith,F,0.5832018364235699,29,s05_battle_of_the_seasons,False,5
5,Elka Walker,F,0.42810306383530883,12,s05_battle_of_the_seasons,False,5
5,Emily Bailey,F,-0.4900404539561962,10,s05_battle_of_the_seasons,False,5
5,Flora Alekseyeva,F,-0.5577991826671249,9,s05_battle_of_the_seasons,False,5
5,Holly Brentson,F,0.6803169022466538,39,s05_battle_of_the_seasons,False,5
5,Holly Shand,F,-0.38289935928543134,11,s05_battle_of_the_seasons,False,5
5,Jisela Delgado,F,-0.49004045395619633,10,s05_battle_of_the_seasons,False,5
5,Kelley Limp,F,0.33665614262407456,20,s05_battle_of_the_seasons,False,5
5,Lindsay Brien,F,-0.019395257826420115,17,s05_battle_of_the_seasons,False,5
5,Tara McDaniel,F,0.5970110380589885,28,s05_battle_of_the_seasons,False,5
5,Veronica Portillo,F,-0.4900404539561963,10,s05_battle_of_the_seasons,False,5
6,Adam Larson,M,-0.4981667567832718,10,s05_battle_of_the_seasons,False,6
6,Dan Setzler,M,0.5375415140242633,27,s05_battle_of_the_seasons,False,6
6,Danny Roberts,M,0.2871430620178576,18,s05_battle_of_the_seasons,False,6
6,Jon Brennan,M,-0.49816675678321887,10,s05_battle_of_the_seasons,False,6
6,Mike Mizanin,M,0.5494896984783332,26,s05_battle_of_the_seasons,False,6
6,Norman Korpi,M,0.2560971471439641,19,s05_battle_of_the_seasons,False,6
6,Stephen Williams,M,0.2653438582825566,19,s05_battle_of_the_seasons,False,6
6,Theo von Kurnatowski,M,0.666139588583334,35,s05_battle_of_the_seasons,False,6
6,Timmy Beggy,M,-0.4981667567833622,10,s05_battle_of_the_seasons,False,6
6,Yes Duffy,M,-0.498166756783362,10,s05_battle_of_the_seasons,False,6
6,Becky Blasband,F,0.2613534421544577,21,s05_battle_of_the_seasons,False,6
6,Coral Smith,F,0.5632056909717648,29,s05_battle_of_the_seasons,False,6
6,Elka Walker,F,0.3584318415469234,12,s05_battle_of_the_seasons,False,6
6,Emily Bailey,F,-0.5937075814566205,10,s05_battle_of_the_seasons,False,6
6,Flora Alekseyeva,F,-0.6344477818090364,9,s05_battle_of_the_seasons,False,6
6,Holly Brentson,F,0.4071668906584152,40,s05_battle_of_the_seasons,False,6
6,Holly Shand,F,-0.5931574005252577,11,s05_battle_of_the_seasons,False,6
6,Jisela Delgado,F,-0.5937075814566204,10,s05_battle_of_the_seasons,False,6
6,Kelley Limp,F,0.29614150727414557,20,s05_battle_of_the_seasons,False,6
6,Lindsay Brien,F,-0.06091734614811585,17,s05_battle_of_the_seasons,False,6
6,Tara McDaniel,F,0.5797595615659776,28,s05_battle_of_the_seasons,False,6
6,Veronica Portillo,F,0.6756185908168919,11,s05_battle_of_the_seasons,False,6
10,Adam Larson,M,-0.49780656669483664,10,s05_battle_of_the_seasons,False,10
10,Dan Setzler,M,0.5381041363947843,27,s05_battle_of_the_seasons,False,10
10,Danny Roberts,M,0.2873140051738532,18,s05_battle_of_the_seasons,False,10
